"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
8139,75191,"prior",1,6,7,NA
9598,75191,"prior",45,6,12,3
2549,75194,"prior",9,0,13,7
1612,75209,"prior",19,2,9,3
2751,75220,"prior",24,6,14,7
2266,75231,"prior",1,4,18,NA
1906,75268,"prior",22,5,12,27
1413,75313,"prior",9,2,14,8
1400,75362,"prior",38,4,15,2
117,75394,"prior",15,5,13,8
4153,75437,"prior",57,1,15,1
3248,75442,"prior",12,3,20,12
8664,75446,"prior",19,5,22,3
9370,75475,"prior",4,0,18,30
7957,75525,"prior",7,6,18,4
8739,75555,"prior",12,1,14,6
203,75564,"prior",11,4,14,8
8710,75566,"prior",6,6,19,17
7677,75576,"prior",7,2,13,16
7624,75584,"prior",14,1,22,0
9758,75598,"prior",45,0,13,14
2662,75632,"prior",9,2,19,3
9410,75655,"prior",47,1,10,2
7787,75689,"prior",6,0,15,14
7284,75745,"prior",13,5,12,10
2340,75776,"prior",3,1,11,9
2567,75805,"prior",52,1,10,3
7115,75858,"prior",6,1,17,7
2555,75861,"prior",1,1,16,NA
2378,75964,"prior",8,1,15,7
9541,75988,"prior",7,2,12,13
8941,75995,"prior",26,2,12,4
3899,76041,"prior",13,4,11,7
3550,76049,"prior",16,2,10,0
4450,76100,"prior",3,2,11,30
903,76103,"prior",17,3,12,15
4058,76106,"prior",2,1,12,12
581,76141,"prior",3,6,17,7
7447,76142,"prior",56,5,11,4
1105,76173,"prior",3,6,9,6
6228,76190,"prior",18,1,14,27
1439,76205,"prior",26,0,12,5
2924,76205,"prior",44,4,19,4
433,76234,"prior",17,1,12,10
1895,76256,"prior",10,0,22,27
3574,76272,"prior",88,4,9,4
4765,76273,"prior",4,1,19,13
9139,76309,"prior",26,3,18,5
5346,76324,"prior",22,5,9,2
7217,76356,"prior",8,3,14,30
5682,76375,"prior",3,6,10,28
3241,76375,"prior",5,6,10,21
1641,76380,"prior",2,6,10,13
7513,76436,"prior",3,3,22,30
8208,76438,"prior",24,5,20,7
6844,76470,"prior",13,2,20,7
7550,76563,"prior",34,1,12,0
7711,76669,"prior",24,3,18,30
3977,76673,"prior",3,2,10,14
905,76674,"prior",19,5,14,8
4793,76696,"prior",2,0,20,27
2370,76698,"prior",5,5,18,18
6715,76725,"prior",3,2,12,30
9827,76795,"prior",2,6,15,8
5590,76801,"prior",4,2,17,13
646,76803,"prior",4,1,11,10
3194,76863,"prior",1,1,14,NA
300,76870,"prior",13,6,17,4
8161,76870,"prior",22,1,20,2
9016,76893,"prior",5,1,10,30
9308,76918,"prior",7,0,10,24
5183,76919,"prior",10,3,20,30
7729,76939,"prior",7,0,7,6
9178,76947,"prior",8,3,8,14
2375,76962,"prior",2,3,15,24
4737,76989,"prior",13,1,11,9
8362,77026,"prior",23,0,16,4
1701,77026,"prior",26,2,18,6
9006,77037,"prior",15,1,14,30
9819,77090,"prior",5,0,16,22
6036,77103,"prior",42,0,14,6
1238,77115,"prior",4,1,11,8
4555,77130,"prior",2,4,14,17
785,77133,"prior",5,0,20,3
1137,77155,"prior",4,2,20,9
4564,77171,"prior",25,6,15,3
2723,77171,"prior",53,2,10,6
3968,77173,"prior",30,4,14,20
7552,77177,"prior",32,3,15,7
7236,77201,"prior",8,1,10,6
6353,77205,"prior",11,4,8,7
2859,77217,"prior",14,4,11,20
8262,77234,"prior",6,2,14,5
7347,77254,"prior",24,4,18,9
2758,77258,"prior",4,6,19,7
6881,77269,"prior",7,1,14,3
7688,77287,"prior",1,3,12,NA
7382,77364,"prior",1,1,17,NA
2484,77374,"prior",88,5,9,3
2914,77384,"prior",14,4,15,14
7121,77450,"prior",56,1,16,5
9243,77489,"prior",28,0,17,28
8774,77503,"prior",22,2,9,11
2834,77521,"prior",2,4,17,30
7165,77541,"prior",16,0,9,9
9675,77553,"prior",23,6,16,0
4647,77573,"prior",10,2,8,8
9887,77578,"prior",35,6,9,5
7553,77589,"prior",18,2,17,15
4717,77617,"prior",2,3,15,9
8950,77620,"prior",34,2,7,4
7700,77626,"prior",18,4,16,6
3843,77636,"prior",35,5,18,28
3247,77644,"prior",17,4,13,8
2611,77702,"prior",2,6,18,30
2271,77705,"prior",12,0,22,7
1178,77725,"prior",10,4,14,4
9463,77746,"prior",15,6,10,7
7634,77819,"prior",7,0,8,21
9242,77833,"prior",11,2,20,19
8057,77850,"prior",8,0,17,4
1288,77872,"prior",12,3,7,9
2668,77891,"prior",20,0,12,6
6474,77896,"prior",9,0,9,19
8430,77898,"prior",1,1,10,NA
4718,77898,"prior",20,6,16,6
2804,77916,"prior",51,1,11,8
8487,77924,"prior",24,2,7,12
1420,77929,"prior",11,1,10,5
5909,77937,"prior",22,4,12,12
2285,77944,"prior",21,4,10,8
2112,77980,"prior",4,3,13,19
6015,78034,"prior",11,4,15,13
4059,78038,"prior",11,0,18,8
8364,78087,"prior",7,1,8,8
9445,78141,"prior",48,4,14,3
4950,78178,"prior",31,2,16,8
9365,78190,"prior",3,4,15,4
8332,78230,"prior",14,0,10,17
9555,78242,"prior",3,6,14,6
3913,78296,"prior",40,2,15,5
1607,78296,"prior",79,2,16,1
4634,78309,"prior",15,5,9,2
4066,78309,"prior",44,6,14,5
8303,78316,"prior",3,6,14,13
5348,78354,"prior",7,0,10,1
1242,78359,"prior",17,3,6,5
7867,78360,"prior",5,1,12,10
8338,78360,"prior",28,1,9,4
5566,78370,"prior",26,3,15,12
4357,78387,"prior",2,2,10,7
3503,78408,"prior",2,6,17,6
3831,78410,"prior",5,0,16,14
6427,78519,"prior",29,1,13,8
6995,78526,"prior",14,6,15,9
1278,78529,"prior",2,2,10,6
5812,78567,"prior",2,1,1,13
7871,78592,"prior",6,1,12,7
2818,78598,"prior",3,3,9,10
6149,78599,"prior",11,4,8,4
2063,78609,"prior",2,2,9,5
6928,78627,"prior",1,2,13,NA
252,78634,"prior",7,3,18,7
4773,78644,"prior",25,3,9,2
9697,78645,"prior",7,2,9,9
2961,78662,"prior",9,2,19,8
4388,78677,"prior",60,2,12,2
8309,78677,"prior",84,0,7,4
584,78727,"prior",2,6,19,6
6612,78734,"prior",39,5,9,7
1138,78752,"prior",5,3,16,10
9187,78775,"prior",56,1,10,10
2367,78879,"prior",13,4,16,3
9383,78904,"prior",24,4,8,5
7341,78910,"prior",2,6,10,27
6498,78924,"prior",45,0,22,7
7836,78979,"prior",30,0,9,8
571,78998,"prior",5,1,11,9
6893,79005,"prior",3,1,9,9
1308,79059,"prior",1,5,10,NA
2491,79067,"prior",33,1,14,15
4521,79069,"prior",15,4,12,13
5806,79089,"prior",36,5,17,7
4004,79152,"prior",4,0,16,30
9457,79153,"prior",9,5,11,19
6666,79163,"prior",7,4,16,16
49,79165,"prior",14,1,22,7
9716,79194,"prior",9,0,9,14
4907,79232,"prior",43,1,10,1
5809,79235,"prior",24,0,8,11
3909,79279,"prior",97,0,13,1
3186,79281,"prior",3,6,17,20
9088,79290,"prior",49,0,20,2
6502,79308,"prior",1,0,9,NA
450,79317,"prior",19,1,8,5
4817,79372,"prior",36,3,13,2
4888,79376,"prior",9,1,14,5
6672,79415,"prior",9,1,7,7
1743,79430,"prior",12,1,14,4
5239,79431,"prior",5,1,15,30
8776,79444,"prior",5,3,19,15
8786,79460,"prior",24,0,11,6
9888,79482,"prior",4,0,16,7
1548,79493,"prior",14,6,15,16
5837,79497,"prior",6,6,8,30
3705,79510,"prior",52,5,17,14
6635,79511,"prior",19,5,7,30
2041,79553,"prior",7,2,10,4
5764,79570,"prior",37,0,13,6
5210,79570,"prior",73,2,16,1
9228,79603,"prior",2,2,10,30
2765,79613,"prior",19,3,22,21
8387,79624,"prior",9,1,11,7
9660,79626,"prior",38,0,7,3
9915,79638,"prior",9,6,13,29
509,79643,"prior",6,1,9,3
1315,79651,"prior",19,4,16,0
3855,79661,"prior",43,1,16,28
1573,79672,"prior",2,3,15,12
8350,79717,"prior",9,6,9,30
6709,79730,"prior",2,0,14,9
7444,79733,"prior",12,2,18,9
9207,79747,"prior",19,2,10,0
4613,79748,"prior",26,4,17,1
1146,79754,"prior",11,1,12,5
5825,79768,"prior",2,2,2,8
1986,79780,"prior",11,1,18,4
7286,79785,"prior",7,2,15,17
5677,79795,"prior",5,1,14,10
1551,79812,"prior",3,4,19,30
5783,79853,"prior",7,1,13,12
3937,79854,"prior",65,4,7,3
8497,79869,"prior",6,1,22,21
4290,79925,"prior",7,4,8,9
2036,79943,"prior",3,2,13,6
8661,79948,"prior",1,5,18,NA
5996,80092,"prior",3,5,19,8
1530,80107,"prior",4,0,15,7
3318,80118,"prior",21,0,11,7
2601,80118,"prior",32,2,15,4
5052,80146,"prior",29,1,19,0
6609,80151,"prior",15,0,13,30
3017,80160,"prior",13,0,16,9
1122,80261,"prior",5,2,9,9
8868,80276,"prior",10,3,22,9
4421,80349,"prior",46,4,0,6
3915,80387,"prior",6,0,22,14
6736,80390,"prior",23,5,19,3
6425,80420,"prior",39,6,15,10
2876,80435,"prior",5,0,10,30
7743,80441,"prior",7,0,15,4
6969,80445,"prior",4,0,9,30
7159,80483,"prior",7,6,10,13
3219,80483,"prior",23,0,9,12
3015,80490,"prior",8,6,17,30
3816,80494,"prior",25,6,16,4
9456,80509,"prior",27,1,11,4
8182,80527,"prior",17,4,20,5
5860,80536,"prior",2,2,16,21
5896,80537,"prior",1,5,15,NA
3958,80583,"prior",16,3,10,7
6451,80601,"prior",48,0,16,4
8165,80605,"prior",22,2,12,2
1251,80605,"prior",29,6,9,4
5745,80607,"prior",22,1,10,8
4279,80640,"prior",2,4,8,14
8146,80644,"prior",25,6,16,7
7219,80650,"prior",9,5,17,2
3193,80662,"prior",1,1,10,NA
1023,80701,"prior",6,1,6,2
1319,80745,"prior",48,0,16,9
7430,80753,"prior",26,3,13,30
1174,80784,"prior",12,2,17,4
7334,80811,"prior",54,1,12,4
2963,80812,"prior",13,3,16,10
1714,80813,"prior",3,6,14,2
9575,80828,"prior",64,5,20,5
2117,80833,"prior",3,0,17,3
8058,80875,"prior",35,6,16,2
6247,80876,"prior",45,5,14,4
7726,80878,"prior",21,1,14,21
1448,80879,"prior",27,5,13,3
5047,80903,"prior",4,0,11,5
7141,80946,"prior",4,5,17,21
7790,80963,"prior",10,1,16,30
4756,80971,"prior",12,2,14,5
658,80981,"prior",6,2,7,7
7237,80988,"prior",52,1,8,4
2174,81097,"prior",12,2,14,2
3009,81104,"prior",2,3,20,30
3814,81121,"prior",1,5,16,NA
8879,81144,"prior",7,6,11,30
1920,81179,"prior",7,2,17,9
3331,81184,"prior",46,4,16,5
9488,81200,"prior",24,2,18,14
4952,81290,"prior",11,1,18,30
4263,81294,"prior",7,2,22,28
4698,81306,"prior",6,6,11,3
2079,81309,"prior",9,6,10,6
4465,81313,"prior",12,0,8,4
879,81339,"prior",8,2,11,5
1837,81346,"prior",7,6,20,14
2766,81350,"prior",5,2,14,7
1669,81372,"prior",13,2,10,1
9221,81389,"prior",35,5,12,2
1931,81433,"prior",44,4,18,4
2945,81444,"prior",6,5,16,15
478,81461,"prior",3,0,12,8
7330,81477,"prior",6,1,11,28
9522,81483,"prior",10,3,16,30
5894,81506,"prior",13,1,17,20
7834,81506,"prior",26,1,10,6
8474,81547,"prior",5,0,21,2
7564,81566,"prior",2,0,13,8
29,81606,"prior",14,5,12,10
1148,81628,"prior",2,1,10,13
1127,81669,"prior",14,4,14,4
3786,81678,"prior",26,5,19,0
8464,81704,"prior",54,3,8,2
9806,81735,"prior",3,1,8,2
3018,81791,"prior",49,2,14,0
1697,81826,"prior",6,3,15,30
8337,81827,"prior",16,0,22,10
8581,81835,"prior",5,2,11,1
5701,81855,"prior",1,3,9,NA
9241,81902,"prior",2,6,18,30
9727,81934,"prior",16,0,16,30
4156,81935,"prior",6,4,13,6
249,81951,"prior",3,6,8,6
3489,81957,"prior",14,2,7,11
598,81979,"prior",4,6,9,8
5973,81982,"prior",3,1,15,0
9854,82002,"prior",34,2,15,0
7122,82052,"prior",3,5,7,3
7069,82086,"prior",10,5,17,15
9064,82107,"prior",15,0,16,5
5527,82110,"prior",37,3,16,5
7667,82150,"prior",36,3,9,26
9432,82197,"prior",5,3,18,13
7808,82208,"prior",23,3,10,30
8054,82213,"prior",2,1,17,25
9547,82240,"prior",10,1,6,15
9170,82241,"prior",39,0,14,8
2992,82257,"prior",41,1,6,4
958,82288,"prior",3,1,23,7
6147,82288,"prior",28,2,9,5
1070,82320,"prior",17,0,12,1
1389,82330,"prior",1,3,12,NA
9270,82340,"prior",16,0,14,23
4584,82348,"prior",8,3,14,19
1640,82365,"prior",15,2,20,3
5838,82404,"prior",11,0,20,10
808,82414,"prior",7,3,9,1
4268,82424,"prior",93,1,9,3
4565,82445,"prior",7,4,2,30
8095,82464,"prior",29,2,12,15
5776,82480,"prior",26,1,15,4
7675,82483,"prior",13,1,11,6
1440,82537,"prior",71,5,12,2
2134,82545,"prior",41,3,8,3
2402,82563,"prior",84,1,17,1
743,82598,"prior",72,3,7,1
5278,82614,"prior",6,3,13,3
4227,82625,"prior",15,5,18,30
6080,82639,"prior",70,6,13,5
2129,82663,"prior",7,4,19,4
6103,82667,"prior",8,6,17,6
247,82764,"prior",15,5,10,22
6265,82770,"prior",20,4,14,6
2503,82782,"prior",14,1,18,3
1923,82828,"prior",19,2,13,5
7502,82847,"prior",11,2,19,10
3884,82872,"prior",15,0,10,22
7313,82896,"prior",5,0,19,7
5300,82943,"prior",65,3,6,5
3984,82969,"prior",9,1,19,19
9128,82971,"prior",31,0,16,14
19,83009,"prior",7,5,17,13
8858,83052,"prior",32,5,15,7
7515,83061,"prior",33,2,15,4
487,83068,"prior",61,0,10,1
4951,83071,"prior",44,2,11,30
1583,83089,"prior",6,4,8,4
5703,83093,"prior",10,1,18,6
6044,83114,"prior",4,2,13,30
3985,83190,"prior",2,1,16,13
3605,83241,"prior",13,6,8,7
7356,83253,"prior",27,1,11,15
6629,83262,"prior",8,1,2,13
9275,83305,"prior",31,4,7,3
7369,83311,"prior",6,6,21,30
5259,83393,"prior",8,4,20,12
3049,83430,"prior",3,5,9,14
4694,83433,"prior",13,5,8,15
66,83434,"prior",15,0,15,5
9411,83455,"prior",10,5,13,8
6226,83461,"prior",2,3,12,27
7769,83466,"prior",1,0,12,NA
6577,83486,"prior",28,5,9,5
82,83499,"prior",20,1,13,3
8503,83507,"prior",4,6,11,10
3734,83522,"prior",4,1,13,0
3910,83554,"prior",3,3,16,6
1054,83602,"prior",3,4,13,10
4380,83608,"prior",53,4,9,3
2462,83611,"prior",44,2,22,5
5814,83632,"prior",12,6,11,7
212,83727,"prior",17,1,6,5
4898,83757,"prior",5,4,14,20
6650,83773,"prior",8,1,10,3
3821,83784,"prior",28,1,22,6
8780,83822,"prior",3,5,9,15
1660,83860,"prior",33,5,7,15
1190,83869,"prior",32,1,12,7
380,83896,"prior",3,5,17,26
3781,83898,"prior",4,1,22,0
1237,83923,"prior",34,3,11,7
7239,83934,"prior",12,4,9,5
5017,83938,"prior",1,0,11,NA
3391,83971,"prior",27,1,12,6
3372,83979,"prior",16,2,20,2
6310,84027,"prior",3,6,10,6
6248,84046,"prior",6,2,14,30
1121,84047,"prior",68,4,22,7
179,84068,"prior",4,6,18,4
9687,84095,"prior",51,4,9,2
6420,84095,"prior",85,0,20,3
6937,84096,"prior",2,6,16,5
8872,84117,"prior",8,3,19,30
2058,84132,"prior",8,5,19,5
8663,84156,"prior",25,6,21,6
4274,84186,"prior",12,0,17,21
6059,84194,"prior",7,3,7,15
5184,84204,"prior",6,2,9,24
9069,84210,"prior",53,3,14,1
8531,84275,"prior",1,3,11,NA
9830,84301,"prior",37,5,14,4
9623,84307,"prior",6,0,16,25
7946,84349,"prior",19,5,11,7
4825,84362,"prior",1,6,13,NA
8974,84436,"prior",40,1,16,3
784,84440,"prior",13,0,13,4
3291,84474,"prior",40,1,17,7
8264,84481,"prior",8,5,15,4
1870,84498,"prior",2,2,15,10
6225,84519,"prior",16,0,15,21
986,84549,"prior",19,2,11,8
5367,84568,"prior",12,5,11,8
8472,84587,"prior",18,4,20,8
5315,84596,"prior",15,0,14,3
4054,84604,"prior",27,3,10,7
3463,84615,"prior",13,0,15,1
3057,84677,"prior",23,3,14,22
9487,84706,"prior",16,1,21,9
2131,84731,"prior",4,2,18,6
5533,84768,"prior",11,4,10,18
7716,84777,"prior",14,4,13,8
8838,84783,"prior",4,5,17,7
5485,84792,"prior",11,1,13,30
4229,84820,"prior",53,1,14,4
4894,84830,"prior",9,1,2,2
2438,84837,"prior",17,3,9,1
632,84859,"prior",20,3,8,6
594,84876,"prior",2,1,22,28
3362,84926,"prior",13,6,10,15
1793,84929,"prior",7,3,10,30
737,84980,"prior",3,1,17,8
3127,84983,"prior",44,5,17,18
6320,84985,"prior",12,6,11,5
3486,84987,"prior",8,4,13,12
6360,84997,"prior",10,6,14,30
1437,85028,"prior",33,1,12,30
2550,85035,"prior",49,1,18,3
768,85120,"prior",17,0,12,3
2220,85147,"prior",2,2,13,14
9150,85161,"prior",16,5,15,4
2360,85183,"prior",4,1,20,30
655,85219,"prior",28,3,20,5
9451,85240,"prior",3,3,18,16
41,85264,"prior",20,2,11,21
9890,85276,"prior",2,2,14,30
1466,85283,"prior",1,0,12,NA
4162,85290,"prior",28,2,20,5
3826,85306,"prior",13,2,15,5
6586,85321,"prior",42,4,15,5
1854,85331,"prior",6,2,20,30
9348,85333,"prior",16,1,12,4
366,85359,"prior",25,0,14,5
2577,85383,"prior",34,2,14,5
8565,85394,"prior",3,3,10,30
3491,85452,"prior",15,1,12,7
6976,85454,"prior",83,1,10,1
1263,85477,"prior",5,2,21,30
761,85484,"prior",3,1,16,30
8093,85496,"prior",23,4,17,14
7061,85577,"prior",36,6,16,2
8764,85593,"prior",24,2,10,12
4508,85620,"prior",43,0,12,7
2957,85632,"prior",6,1,12,2
7593,85644,"prior",13,6,18,0
4795,85690,"prior",58,5,10,1
4296,85709,"prior",2,2,12,0
1734,85714,"prior",59,2,16,8
1541,85740,"prior",3,5,17,3
2382,85743,"prior",5,5,14,8
9066,85745,"prior",23,1,19,6
4293,85745,"prior",29,4,14,5
9027,85757,"prior",22,5,13,5
4663,85759,"prior",4,3,16,4
2323,85800,"prior",7,2,11,8
7023,85805,"prior",6,3,11,11
9922,85823,"prior",73,4,13,4
1133,85829,"prior",6,6,2,27
1724,85903,"prior",15,0,18,7
4877,85908,"prior",9,5,15,4
3664,85920,"prior",8,5,17,16
4350,85938,"prior",6,0,20,28
3379,85964,"prior",1,0,8,NA
8889,85977,"prior",3,6,14,14
4037,86012,"prior",1,2,20,NA
7078,86039,"prior",4,6,11,30
2404,86109,"prior",68,0,19,0
9972,86130,"prior",13,4,16,10
501,86142,"prior",40,2,12,16
4228,86173,"prior",15,3,1,1
4319,86194,"prior",16,3,12,9
3561,86218,"prior",24,3,7,5
5004,86219,"prior",21,0,20,6
1730,86219,"prior",35,3,11,4
9939,86227,"prior",24,0,15,9
6624,86228,"prior",16,3,8,23
1938,86241,"prior",15,2,11,4
2469,86247,"prior",23,2,14,1
3940,86255,"prior",4,0,11,30
9199,86285,"prior",14,3,10,27
7199,86303,"prior",13,1,19,6
5022,86304,"prior",3,4,21,9
6307,86340,"prior",4,0,12,30
6111,86344,"prior",37,1,9,12
1499,86383,"prior",52,2,10,4
8659,86421,"prior",7,3,11,30
2122,86448,"prior",8,6,15,5
1167,86465,"prior",9,3,8,7
8200,86472,"prior",2,0,18,26
1818,86500,"prior",4,1,15,2
7164,86512,"prior",2,3,9,7
3292,86541,"prior",2,2,12,12
2505,86576,"prior",36,2,12,7
1339,86619,"prior",24,1,18,0
4456,86627,"prior",7,0,21,13
9963,86627,"prior",18,1,12,10
952,86669,"prior",2,4,17,4
5235,86736,"prior",12,2,18,5
7410,86751,"prior",28,0,17,1
1401,86754,"prior",5,0,13,21
3510,86798,"prior",63,1,14,3
7846,86802,"prior",2,3,20,1
3585,86810,"prior",1,2,11,NA
2682,86815,"prior",4,1,11,30
7174,86837,"prior",23,0,16,9
4208,86844,"prior",1,3,19,NA
109,86865,"prior",20,0,9,17
401,86884,"prior",19,1,9,6
9821,86896,"prior",51,4,15,2
7648,86954,"prior",22,4,10,15
6518,86958,"prior",15,5,12,2
3708,86997,"prior",3,6,21,30
7498,87026,"prior",32,2,14,4
7610,87030,"prior",24,3,21,6
8026,87058,"prior",10,5,7,10
5967,87064,"prior",9,6,11,19
5024,87079,"prior",8,4,11,11
6483,87126,"prior",2,0,15,7
6006,87129,"prior",2,5,9,30
935,87136,"prior",11,4,18,5
556,87144,"prior",2,4,10,30
5130,87145,"prior",18,3,9,12
8649,87152,"prior",22,5,6,5
697,87185,"prior",5,0,19,0
5115,87274,"prior",2,6,11,7
5077,87354,"prior",2,3,20,30
3883,87402,"prior",29,6,17,6
2423,87402,"prior",50,3,21,5
7723,87406,"prior",58,6,7,3
5187,87421,"prior",9,2,17,14
7297,87457,"prior",16,3,9,11
4517,87470,"prior",11,3,8,9
3412,87522,"prior",10,2,11,5
1303,87534,"prior",20,1,10,13
8059,87556,"prior",2,0,22,30
2774,87601,"prior",4,4,17,10
2720,87616,"prior",11,3,9,4
4852,87616,"prior",39,1,12,4
4747,87626,"prior",2,4,15,30
4568,87629,"prior",14,1,12,5
4221,87631,"prior",3,0,15,30
8852,87631,"prior",6,1,9,8
2719,87633,"prior",7,0,15,4
5514,87634,"prior",19,0,17,6
1859,87634,"prior",23,1,8,11
5752,87659,"prior",8,5,7,5
2710,87704,"prior",15,0,22,18
6805,87706,"prior",19,2,17,30
1992,87711,"prior",11,4,11,1
1791,87717,"prior",18,0,8,4
5104,87720,"prior",1,3,17,NA
8810,87724,"prior",12,0,12,11
9668,87735,"prior",36,5,23,3
826,87810,"prior",2,3,9,23
9454,87816,"prior",34,0,15,2
4331,87834,"prior",53,4,8,3
495,87872,"prior",7,2,11,30
7570,87877,"prior",13,2,12,9
4644,87878,"prior",16,5,12,4
4012,87882,"prior",5,5,10,23
53,87889,"prior",5,4,20,3
711,87889,"prior",18,1,11,17
6350,87925,"prior",21,1,21,8
8903,87926,"prior",3,3,13,9
3409,87958,"prior",23,3,19,1
4873,87962,"prior",18,1,17,18
5481,88081,"prior",28,0,11,12
7346,88090,"prior",2,1,10,20
1609,88107,"prior",9,3,8,27
7004,88119,"prior",6,1,10,22
3613,88133,"prior",4,1,12,1
4367,88150,"prior",35,4,15,2
4251,88217,"prior",13,5,10,30
8373,88239,"prior",2,0,18,6
6119,88241,"prior",16,6,16,7
4239,88248,"prior",24,3,13,8
8962,88267,"prior",11,5,13,2
3590,88275,"prior",45,1,10,4
1004,88278,"prior",3,3,13,8
4429,88278,"prior",14,3,10,6
2743,88292,"prior",5,5,14,7
6403,88317,"prior",58,3,12,8
7084,88325,"prior",6,4,14,27
141,88362,"prior",32,4,10,3
4731,88415,"prior",5,2,17,17
161,88526,"prior",11,1,23,19
4230,88541,"prior",17,2,10,7
7777,88543,"prior",14,0,15,14
8129,88558,"prior",16,0,16,17
6168,88569,"prior",11,6,17,6
2085,88576,"prior",3,5,13,30
6238,88594,"prior",7,4,17,10
5901,88599,"prior",5,1,15,28
3829,88627,"prior",3,0,9,14
7782,88628,"prior",13,0,9,14
7400,88652,"prior",4,6,22,4
2696,88673,"prior",8,6,11,10
7197,88697,"prior",18,6,10,8
6886,88714,"prior",1,1,19,NA
9098,88719,"prior",1,0,11,NA
21,88772,"prior",13,2,12,5
6630,88785,"prior",2,5,14,25
9707,88812,"prior",34,1,19,8
1514,88884,"prior",7,2,9,11
8529,88893,"prior",2,4,17,30
4358,88938,"prior",6,1,12,7
7378,88988,"prior",2,4,12,30
1267,88994,"prior",18,4,9,28
5767,89005,"prior",18,3,18,5
7025,89018,"prior",79,1,19,3
4811,89110,"prior",2,0,12,7
42,89125,"prior",11,0,20,3
6422,89138,"prior",25,1,12,8
3028,89187,"prior",23,2,12,6
2842,89211,"prior",22,5,14,5
7172,89233,"prior",12,4,9,2
3637,89235,"prior",2,2,23,14
3715,89251,"prior",15,4,19,2
9045,89316,"prior",26,5,12,7
8956,89327,"prior",3,0,15,18
2762,89333,"prior",22,2,23,7
3586,89349,"prior",42,0,7,6
1722,89349,"prior",49,1,10,6
8779,89368,"prior",7,1,15,4
1196,89379,"prior",40,2,12,13
9800,89422,"prior",33,4,12,8
8800,89439,"prior",65,6,16,5
8574,89447,"prior",11,1,15,2
1817,89470,"prior",12,6,6,6
3657,89471,"prior",36,6,8,3
5626,89509,"prior",43,1,13,6
3501,89535,"prior",18,5,16,30
9415,89563,"prior",1,0,12,NA
283,89598,"prior",10,1,13,2
7979,89618,"prior",5,6,11,4
8000,89665,"prior",2,0,11,8
5821,89671,"prior",25,1,10,3
6988,89672,"prior",14,2,21,6
8698,89672,"prior",17,2,8,8
4798,89706,"prior",5,1,10,14
5920,89727,"prior",9,0,13,7
8601,89775,"prior",15,5,10,7
9906,89782,"prior",35,2,12,2
6118,89799,"prior",58,6,8,1
8259,89800,"prior",11,0,18,6
8085,89856,"prior",28,6,11,7
837,89900,"prior",8,6,13,7
9895,89913,"prior",34,4,16,10
3266,89930,"prior",4,1,13,4
7035,89930,"prior",21,0,8,4
2951,89977,"prior",19,5,7,4
3048,90000,"prior",19,2,17,9
3888,90020,"prior",27,2,11,9
8160,90064,"prior",24,4,16,17
3298,90069,"prior",5,4,16,7
6345,90096,"prior",3,0,18,20
5618,90146,"prior",5,5,10,6
5505,90160,"prior",2,2,18,30
7521,90169,"prior",3,3,10,30
7465,90170,"prior",3,5,17,13
7058,90221,"prior",22,4,16,4
5478,90235,"prior",44,4,15,3
4294,90250,"prior",6,6,14,20
494,90250,"prior",7,6,17,14
2265,90250,"prior",15,0,9,15
9709,90262,"prior",6,4,9,30
8947,90268,"prior",13,5,16,30
2344,90283,"prior",24,4,16,7
6573,90343,"prior",5,4,12,2
2586,90345,"prior",37,5,20,2
4787,90356,"prior",10,0,15,1
4141,90402,"prior",10,5,12,3
9030,90405,"prior",6,2,8,5
2292,90416,"prior",1,0,17,NA
1761,90460,"prior",13,1,16,8
5264,90461,"prior",9,4,19,4
9979,90517,"prior",81,1,17,2
8192,90548,"prior",28,2,0,15
7258,90578,"prior",12,3,17,16
4526,90618,"prior",1,2,12,NA
8197,90632,"prior",49,6,17,27
7003,90652,"prior",45,6,11,3
1760,90654,"prior",81,2,8,5
8602,90673,"prior",2,2,16,20
7492,90699,"prior",2,3,17,25
779,90709,"prior",18,1,16,5
9691,90724,"prior",6,1,11,5
6312,90738,"prior",8,2,13,7
8017,90776,"prior",1,3,21,NA
1505,90807,"prior",10,0,18,27
7022,90815,"prior",15,5,16,7
2707,90854,"prior",5,1,17,12
1454,90856,"prior",5,2,17,2
3130,90884,"prior",5,0,9,20
8598,90964,"prior",7,6,14,7
1341,90996,"prior",43,0,13,0
4145,91003,"prior",4,4,16,11
9755,91018,"prior",7,3,9,24
5609,91027,"prior",1,1,3,NA
9276,91027,"prior",15,1,12,7
608,91030,"prior",11,3,21,12
9398,91030,"prior",38,6,7,13
7549,91045,"prior",17,2,15,6
6603,91049,"prior",38,1,16,2
1680,91052,"prior",12,3,17,13
1733,91077,"prior",7,2,18,1
7224,91105,"prior",68,0,8,3
3036,91123,"prior",45,5,16,6
4481,91127,"prior",6,1,22,14
1663,91147,"prior",27,4,15,14
8813,91150,"prior",14,0,11,16
5726,91153,"prior",28,0,10,8
5127,91163,"prior",6,1,16,8
8193,91181,"prior",1,2,12,NA
551,91201,"prior",21,1,10,28
3073,91228,"prior",60,5,21,4
6128,91237,"prior",2,1,15,9
5285,91305,"prior",4,2,10,30
981,91324,"prior",17,5,13,5
4729,91370,"prior",2,1,18,7
5253,91397,"prior",32,5,13,5
9340,91491,"prior",4,0,17,6
